Customer_ID,Tenure_Months,Contract_Type,Monthly_Revenue,Support_Tickets,Login_Frequency,Feature_Adoption_Score,LTV,Churn_Label,Is_High_Value,Contract_Type_Encoded,Cluster,Segment,Churn_Probability,Risk_Level,Retention_Strategy,Revenue_at_Risk
CUST-00185,15,Monthly,257.95,1,13,4,3869.25,1,0,0,3,Standard Users,56.71,High,Retention Specialist - Standard Loyalty Offer,146.28
CUST-00186,43,One Year,242.75,2,26,1,10438.25,0,0,1,0,Power Users,30.19,High,Retention Specialist - Standard Loyalty Offer,73.29
CUST-00187,29,Monthly,289.13,1,24,10,8384.77,0,0,0,2,Inactive/Low-Engagement,23.31,Medium,Product Reactivation Campaign - Feature Education,67.4
CUST-00188,36,Monthly,173.11,0,7,9,6231.96,0,0,0,3,Standard Users,45.3,High,Retention Specialist - Standard Loyalty Offer,78.42
CUST-00189,13,One Year,467.05,2,26,7,6071.65,0,1,1,2,Inactive/Low-Engagement,24.52,Medium,Product Reactivation Campaign - Feature Education,114.52
CUST-00190,32,Monthly,270.6,2,2,1,8659.2,0,0,0,3,Standard Users,72.24,High,Retention Specialist - Standard Loyalty Offer,195.48
CUST-00191,7,One Year,428.9,1,21,5,3002.3,0,1,1,0,Power Users,35.21,High,CRITICAL: Dedicated AM Outreach + Custom Discount,151.02
CUST-00192,59,One Year,263.89,1,6,3,15569.51,0,0,1,3,Standard Users,47.96,High,Retention Specialist - Standard Loyalty Offer,126.56
CUST-00193,51,One Year,373.23,2,3,2,19034.73,1,0,1,3,Standard Users,65.22,High,Retention Specialist - Standard Loyalty Offer,243.42
CUST-00194,22,One Year,201.6,1,14,3,4435.2,0,0,1,0,Power Users,43.57,High,Retention Specialist - Standard Loyalty Offer,87.84
CUST-00195,28,One Year,331.16,2,11,6,9272.48,0,0,1,3,Standard Users,46.48,High,Retention Specialist - Standard Loyalty Offer,153.92
CUST-00196,2,One Year,274.27,2,25,7,548.54,0,0,1,2,Inactive/Low-Engagement,27.31,Medium,Product Reactivation Campaign - Feature Education,74.9
CUST-00197,42,One Year,215.2,0,22,10,9038.4,0,0,1,2,Inactive/Low-Engagement,9.67,Low,Customer Success - Standard Engagement,20.81
CUST-00198,45,One Year,446.7,1,8,9,20101.5,0,1,1,3,Standard Users,22.44,Medium,Automated Re-engagement Email Series,100.24
CUST-00199,57,One Year,100.72,1,21,10,5741.04,0,0,1,2,Inactive/Low-Engagement,5.25,Low,Customer Success - Standard Engagement,5.29
CUST-00200,53,Two Year,269.12,1,17,7,14263.36,0,0,2,2,Inactive/Low-Engagement,20.66,Medium,Product Reactivation Campaign - Feature Education,55.6
CUST-00201,6,Monthly,137.47,2,21,1,824.82,0,0,0,0,Power Users,48.91,High,Retention Specialist - Standard Loyalty Offer,67.24
CUST-00202,28,Monthly,437.47,2,12,7,12249.16,0,1,0,3,Standard Users,40.99,High,CRITICAL: Dedicated AM Outreach + Custom Discount,179.32
CUST-00203,28,Two Year,164.06,0,2,1,4593.68,0,0,2,3,Standard Users,44.67,High,Retention Specialist - Standard Loyalty Offer,73.29
CUST-00204,44,Monthly,335.04,2,6,8,14741.76,1,0,0,3,Standard Users,57.61,High,Retention Specialist - Standard Loyalty Offer,193.02
CUST-00205,44,Monthly,124.5,3,18,2,5478.0,1,0,0,1,Frustrated/High-Support,68.97,High,Priority Support Follow-up - Technical Resolution,85.87
CUST-00206,20,One Year,232.21,5,27,2,4644.2,1,0,1,1,Frustrated/High-Support,25.18,Medium,Priority Support Follow-up - Technical Resolution,58.47
CUST-00207,30,Monthly,454.71,2,28,1,13641.3,0,1,0,0,Power Users,26.24,Medium,Automated Re-engagement Email Series,119.32
CUST-00208,11,Monthly,124.73,2,7,9,1372.03,0,0,0,3,Standard Users,46.54,High,Retention Specialist - Standard Loyalty Offer,58.05
CUST-00209,58,Two Year,348.44,2,10,8,20209.52,0,0,2,3,Standard Users,16.0,Medium,Automated Re-engagement Email Series,55.75
CUST-00210,55,One Year,142.03,1,26,9,7811.65,0,0,1,2,Inactive/Low-Engagement,4.35,Low,Customer Success - Standard Engagement,6.18
CUST-00211,28,Monthly,237.09,3,4,8,6638.52,0,0,0,1,Frustrated/High-Support,58.49,High,Priority Support Follow-up - Technical Resolution,138.67
CUST-00212,25,Two Year,293.28,1,15,4,7332.0,0,0,2,0,Power Users,35.52,High,Retention Specialist - Standard Loyalty Offer,104.17
CUST-00213,39,Two Year,309.79,1,28,9,12081.81,0,0,2,2,Inactive/Low-Engagement,4.23,Low,Customer Success - Standard Engagement,13.1
CUST-00214,33,Monthly,321.13,2,2,8,10597.29,0,0,0,3,Standard Users,65.76,High,Retention Specialist - Standard Loyalty Offer,211.18
CUST-00215,1,Monthly,338.06,2,28,1,338.06,1,0,0,0,Power Users,53.77,High,Retention Specialist - Standard Loyalty Offer,181.77
CUST-00216,57,Two Year,172.3,4,0,10,9821.1,1,0,2,1,Frustrated/High-Support,75.38,High,Priority Support Follow-up - Technical Resolution,129.88
CUST-00217,27,One Year,230.62,0,20,5,6226.74,0,0,1,0,Power Users,20.74,Medium,Automated Re-engagement Email Series,47.83
CUST-00218,57,One Year,66.79,0,9,9,3807.03,1,0,1,3,Standard Users,56.9,High,Retention Specialist - Standard Loyalty Offer,38.0
CUST-00219,52,Two Year,395.94,1,9,8,20588.88,0,0,2,3,Standard Users,17.39,Medium,Automated Re-engagement Email Series,68.85
CUST-00220,13,One Year,426.69,2,15,1,5546.97,1,1,1,0,Power Users,58.04,High,CRITICAL: Dedicated AM Outreach + Custom Discount,247.65
CUST-00221,41,Monthly,139.66,1,10,6,5726.06,0,0,0,3,Standard Users,43.42,High,Retention Specialist - Standard Loyalty Offer,60.64
CUST-00222,3,One Year,140.65,0,18,6,421.95,0,0,1,2,Inactive/Low-Engagement,22.69,Medium,Product Reactivation Campaign - Feature Education,31.91
CUST-00223,39,Monthly,68.92,6,19,2,2687.88,0,0,0,1,Frustrated/High-Support,24.37,Medium,Priority Support Follow-up - Technical Resolution,16.8
CUST-00224,6,One Year,486.67,1,12,2,2920.02,0,1,1,0,Power Users,38.96,High,CRITICAL: Dedicated AM Outreach + Custom Discount,189.61
CUST-00225,8,One Year,413.23,0,14,1,3305.84,1,1,1,0,Power Users,50.23,High,CRITICAL: Dedicated AM Outreach + Custom Discount,207.57
CUST-00226,27,Monthly,212.32,3,9,6,5732.64,0,0,0,1,Frustrated/High-Support,54.47,High,Priority Support Follow-up - Technical Resolution,115.65
CUST-00227,9,One Year,266.86,2,3,9,2401.74,0,0,1,3,Standard Users,41.34,High,Retention Specialist - Standard Loyalty Offer,110.32
CUST-00228,37,Monthly,181.39,2,18,8,6711.43,1,0,0,2,Inactive/Low-Engagement,42.17,High,Product Reactivation Campaign - Feature Education,76.49
CUST-00229,33,Monthly,318.76,2,14,5,10519.08,0,0,0,3,Standard Users,39.23,High,Retention Specialist - Standard Loyalty Offer,125.05
CUST-00230,51,One Year,372.79,2,5,8,19012.29,0,0,1,3,Standard Users,40.57,High,Retention Specialist - Standard Loyalty Offer,151.24
CUST-00231,42,Monthly,251.32,0,21,2,10555.44,0,0,0,0,Power Users,37.21,High,Retention Specialist - Standard Loyalty Offer,93.52
CUST-00232,44,One Year,443.12,2,16,6,19497.28,0,1,1,2,Inactive/Low-Engagement,26.53,Medium,Product Reactivation Campaign - Feature Education,117.56
CUST-00233,24,Monthly,282.66,2,12,2,6783.84,0,0,0,0,Power Users,49.97,High,Retention Specialist - Standard Loyalty Offer,141.25
CUST-00234,15,One Year,114.91,5,19,8,1723.65,1,0,1,1,Frustrated/High-Support,28.96,Medium,Priority Support Follow-up - Technical Resolution,33.28
CUST-00235,59,Two Year,330.03,1,16,2,19471.77,0,0,2,0,Power Users,28.27,Medium,Automated Re-engagement Email Series,93.3
CUST-00236,54,One Year,258.0,1,14,5,13932.0,0,0,1,3,Standard Users,30.51,High,Retention Specialist - Standard Loyalty Offer,78.72
CUST-00237,32,Monthly,471.05,0,6,7,15073.6,1,1,0,3,Standard Users,46.27,High,CRITICAL: Dedicated AM Outreach + Custom Discount,217.95
CUST-00238,32,Two Year,226.35,3,22,7,7243.2,0,0,2,1,Frustrated/High-Support,10.77,Low,Customer Success - Standard Engagement,24.38
CUST-00239,24,Monthly,231.29,0,21,4,5550.96,1,0,0,0,Power Users,36.43,High,Retention Specialist - Standard Loyalty Offer,84.26
CUST-00240,41,Monthly,342.85,3,10,8,14056.85,0,0,0,1,Frustrated/High-Support,41.43,High,Priority Support Follow-up - Technical Resolution,142.04
CUST-00241,52,Monthly,287.14,1,17,7,14931.28,0,0,0,2,Inactive/Low-Engagement,32.49,High,Product Reactivation Campaign - Feature Education,93.29
CUST-00242,49,Monthly,218.5,0,19,10,10706.5,0,0,0,2,Inactive/Low-Engagement,13.12,Low,Customer Success - Standard Engagement,28.67
CUST-00243,49,Two Year,495.4,1,27,5,24274.6,0,1,2,0,Power Users,9.91,Low,Customer Success - Standard Engagement,49.09
CUST-00244,58,Monthly,185.98,1,18,4,10786.84,1,0,0,0,Power Users,35.49,High,Retention Specialist - Standard Loyalty Offer,66.0
CUST-00245,52,One Year,174.89,0,26,2,9094.28,0,0,1,0,Power Users,28.18,Medium,Automated Re-engagement Email Series,49.28
CUST-00246,12,One Year,438.99,1,7,2,5267.88,0,1,1,3,Standard Users,67.18,High,CRITICAL: Dedicated AM Outreach + Custom Discount,294.91
CUST-00247,39,Monthly,51.52,1,17,4,2009.28,1,0,0,0,Power Users,53.03,High,Retention Specialist - Standard Loyalty Offer,27.32
CUST-00248,2,One Year,140.56,3,9,8,281.12,1,0,1,1,Frustrated/High-Support,62.45,High,Priority Support Follow-up - Technical Resolution,87.78
CUST-00249,3,Monthly,315.7,2,17,6,947.1,0,0,0,2,Inactive/Low-Engagement,42.71,High,Product Reactivation Campaign - Feature Education,134.84
CUST-00250,49,Monthly,123.1,2,16,9,6031.9,0,0,0,2,Inactive/Low-Engagement,18.91,Medium,Product Reactivation Campaign - Feature Education,23.28
CUST-00251,37,Monthly,493.61,1,8,2,18263.57,1,1,0,3,Standard Users,72.89,High,CRITICAL: Dedicated AM Outreach + Custom Discount,359.79
CUST-00252,49,Two Year,258.89,0,2,7,12685.61,0,0,2,3,Standard Users,29.04,Medium,Automated Re-engagement Email Series,75.18
CUST-00253,56,Two Year,318.81,0,14,1,17853.36,0,0,2,0,Power Users,36.43,High,Retention Specialist - Standard Loyalty Offer,116.14
CUST-00254,17,Monthly,122.17,1,23,2,2076.89,1,0,0,0,Power Users,44.13,High,Retention Specialist - Standard Loyalty Offer,53.91
CUST-00255,59,Monthly,180.22,1,22,9,10632.98,0,0,0,2,Inactive/Low-Engagement,13.53,Low,Customer Success - Standard Engagement,24.38
CUST-00256,49,One Year,326.58,0,11,8,16002.42,0,0,1,3,Standard Users,31.79,High,Retention Specialist - Standard Loyalty Offer,103.82
CUST-00257,2,Monthly,297.3,1,16,9,594.6,0,0,0,2,Inactive/Low-Engagement,28.87,Medium,Product Reactivation Campaign - Feature Education,85.83
CUST-00258,2,Two Year,402.96,1,26,7,805.92,0,0,2,2,Inactive/Low-Engagement,26.39,Medium,Product Reactivation Campaign - Feature Education,106.34
CUST-00259,28,One Year,171.15,1,5,10,4792.2,1,0,1,3,Standard Users,50.05,High,Retention Specialist - Standard Loyalty Offer,85.66
CUST-00260,54,Monthly,344.09,3,23,9,18580.86,0,0,0,2,Inactive/Low-Engagement,15.98,Medium,Product Reactivation Campaign - Feature Education,54.99
CUST-00261,23,Two Year,180.94,2,21,4,4161.62,1,0,2,0,Power Users,45.59,High,Retention Specialist - Standard Loyalty Offer,82.49
CUST-00262,37,Monthly,314.04,0,8,3,11619.48,0,0,0,3,Standard Users,50.45,High,Retention Specialist - Standard Loyalty Offer,158.43
CUST-00263,32,Two Year,322.26,2,9,4,10312.32,1,0,2,3,Standard Users,65.27,High,Retention Specialist - Standard Loyalty Offer,210.34
CUST-00264,33,Two Year,104.83,1,29,5,3459.39,0,0,2,0,Power Users,5.78,Low,Customer Success - Standard Engagement,6.06
CUST-00265,1,Monthly,296.88,2,2,10,296.88,0,0,0,3,Standard Users,49.48,High,Retention Specialist - Standard Loyalty Offer,146.9
CUST-00266,19,Monthly,55.37,2,5,4,1052.03,1,0,0,3,Standard Users,70.62,High,Retention Specialist - Standard Loyalty Offer,39.1
CUST-00267,2,Two Year,275.54,2,25,4,551.08,1,0,2,0,Power Users,52.93,High,Retention Specialist - Standard Loyalty Offer,145.84
CUST-00268,53,Two Year,363.88,1,12,7,19285.64,0,0,2,3,Standard Users,21.1,Medium,Automated Re-engagement Email Series,76.78
CUST-00269,44,Monthly,82.77,2,13,4,3641.88,0,0,0,0,Power Users,44.18,High,Retention Specialist - Standard Loyalty Offer,36.57
CUST-00270,26,Two Year,472.42,2,3,4,12282.92,0,1,2,3,Standard Users,65.68,High,CRITICAL: Dedicated AM Outreach + Custom Discount,310.29
CUST-00271,32,Monthly,256.44,1,9,9,8206.08,0,0,0,3,Standard Users,50.08,High,Retention Specialist - Standard Loyalty Offer,128.43
CUST-00272,6,Monthly,472.29,3,27,9,2833.74,0,1,0,2,Inactive/Low-Engagement,6.82,Low,Customer Success - Standard Engagement,32.21
CUST-00273,32,Two Year,98.33,4,18,5,3146.56,0,0,2,1,Frustrated/High-Support,27.8,Medium,Priority Support Follow-up - Technical Resolution,27.34
CUST-00274,55,Monthly,477.46,0,15,9,26260.3,0,1,0,2,Inactive/Low-Engagement,10.96,Low,Customer Success - Standard Engagement,52.33
CUST-00275,4,Two Year,99.14,2,23,2,396.56,0,0,2,0,Power Users,26.33,Medium,Automated Re-engagement Email Series,26.1
CUST-00276,55,Monthly,257.67,3,6,5,14171.85,0,0,0,1,Frustrated/High-Support,58.43,High,Priority Support Follow-up - Technical Resolution,150.56
CUST-00277,11,One Year,472.1,0,22,7,5193.1,0,1,1,2,Inactive/Low-Engagement,32.82,High,CRITICAL: Dedicated AM Outreach + Custom Discount,154.94
CUST-00278,56,Monthly,154.72,1,4,8,8664.32,0,0,0,3,Standard Users,42.12,High,Retention Specialist - Standard Loyalty Offer,65.17
CUST-00279,59,One Year,65.65,5,11,5,3873.35,1,0,1,1,Frustrated/High-Support,65.03,High,Priority Support Follow-up - Technical Resolution,42.69
CUST-00280,17,One Year,406.9,1,14,9,6917.3,0,0,1,2,Inactive/Low-Engagement,16.65,Medium,Product Reactivation Campaign - Feature Education,67.75
CUST-00281,38,Monthly,318.15,1,29,3,12089.7,0,0,0,0,Power Users,23.19,Medium,Automated Re-engagement Email Series,73.78
CUST-00282,24,One Year,281.26,0,0,8,6750.24,0,0,1,3,Standard Users,61.07,High,Retention Specialist - Standard Loyalty Offer,171.77
CUST-00283,5,Monthly,65.45,1,21,9,327.25,0,0,0,2,Inactive/Low-Engagement,9.8,Low,Customer Success - Standard Engagement,6.41
CUST-00284,52,Monthly,343.95,0,5,7,17885.4,0,0,0,3,Standard Users,39.77,High,Retention Specialist - Standard Loyalty Offer,136.79
CUST-00285,34,Two Year,127.23,3,18,5,4325.82,0,0,2,1,Frustrated/High-Support,23.85,Medium,Priority Support Follow-up - Technical Resolution,30.34
CUST-00286,6,Monthly,469.04,2,4,9,2814.24,0,1,0,3,Standard Users,35.82,High,CRITICAL: Dedicated AM Outreach + Custom Discount,168.01
CUST-00287,22,One Year,358.58,1,8,8,7888.76,0,0,1,3,Standard Users,32.54,High,Retention Specialist - Standard Loyalty Offer,116.68
CUST-00288,11,One Year,368.17,2,6,8,4049.87,0,0,1,3,Standard Users,38.75,High,Retention Specialist - Standard Loyalty Offer,142.67
CUST-00289,48,One Year,154.66,0,23,6,7423.68,0,0,1,2,Inactive/Low-Engagement,18.1,Medium,Product Reactivation Campaign - Feature Education,27.99
CUST-00290,16,Monthly,446.34,2,8,2,7141.44,0,1,0,3,Standard Users,66.51,High,CRITICAL: Dedicated AM Outreach + Custom Discount,296.86
CUST-00291,33,Monthly,291.98,3,21,4,9635.34,0,0,0,1,Frustrated/High-Support,45.14,High,Priority Support Follow-up - Technical Resolution,131.8
CUST-00292,9,Monthly,435.69,1,15,1,3921.21,0,1,0,0,Power Users,38.75,High,CRITICAL: Dedicated AM Outreach + Custom Discount,168.83
CUST-00293,59,One Year,171.93,1,4,10,10143.87,0,0,1,3,Standard Users,17.84,Medium,Automated Re-engagement Email Series,30.67
CUST-00294,6,Two Year,389.96,1,9,5,2339.76,0,0,2,3,Standard Users,54.84,High,Retention Specialist - Standard Loyalty Offer,213.85
CUST-00295,16,One Year,308.56,0,20,10,4936.96,0,0,1,2,Inactive/Low-Engagement,12.82,Low,Customer Success - Standard Engagement,39.56
CUST-00296,29,Monthly,71.79,3,20,1,2081.91,0,0,0,0,Power Users,34.26,High,Retention Specialist - Standard Loyalty Offer,24.6
CUST-00297,3,Monthly,232.4,3,14,6,697.2,0,0,0,1,Frustrated/High-Support,43.71,High,Priority Support Follow-up - Technical Resolution,101.58
CUST-00298,20,Monthly,132.76,2,14,10,2655.2,0,0,0,2,Inactive/Low-Engagement,20.74,Medium,Product Reactivation Campaign - Feature Education,27.53
CUST-00299,59,Monthly,211.63,1,12,8,12486.17,0,0,0,2,Inactive/Low-Engagement,32.11,High,Product Reactivation Campaign - Feature Education,67.95
CUST-00300,36,Monthly,222.51,2,19,10,8010.36,0,0,0,2,Inactive/Low-Engagement,18.27,Medium,Product Reactivation Campaign - Feature Education,40.65
CUST-00301,19,Monthly,263.72,8,17,1,5010.68,1,0,0,1,Frustrated/High-Support,85.27,High,Priority Support Follow-up - Technical Resolution,224.87
CUST-00302,26,Monthly,320.13,2,22,6,8323.38,0,0,0,2,Inactive/Low-Engagement,40.22,High,Product Reactivation Campaign - Feature Education,128.76
CUST-00303,3,Monthly,306.94,1,6,4,920.82,1,0,0,3,Standard Users,83.97,High,Retention Specialist - Standard Loyalty Offer,257.74
CUST-00304,19,Monthly,67.55,3,7,9,1283.45,1,0,0,1,Frustrated/High-Support,69.11,High,Priority Support Follow-up - Technical Resolution,46.68
CUST-00305,20,Monthly,387.81,4,7,8,7756.2,1,0,0,1,Frustrated/High-Support,69.91,High,Priority Support Follow-up - Technical Resolution,271.12
CUST-00306,32,Monthly,477.13,1,10,4,15268.16,0,1,0,3,Standard Users,44.79,High,CRITICAL: Dedicated AM Outreach + Custom Discount,213.71
CUST-00307,7,Monthly,206.91,0,23,2,1448.37,0,0,0,0,Power Users,29.74,Medium,Automated Re-engagement Email Series,61.54
CUST-00308,52,One Year,130.89,0,8,6,6806.28,0,0,1,3,Standard Users,24.07,Medium,Automated Re-engagement Email Series,31.51
CUST-00309,41,Monthly,293.0,2,5,3,12013.0,1,0,0,3,Standard Users,73.14,High,Retention Specialist - Standard Loyalty Offer,214.3
CUST-00310,33,Monthly,367.21,1,19,1,12117.93,1,0,0,0,Power Users,54.35,High,Retention Specialist - Standard Loyalty Offer,199.58
CUST-00311,40,Monthly,355.51,0,1,7,14220.4,0,0,0,3,Standard Users,47.83,High,Retention Specialist - Standard Loyalty Offer,170.04
CUST-00312,39,Monthly,325.45,1,4,4,12692.55,1,0,0,3,Standard Users,70.29,High,Retention Specialist - Standard Loyalty Offer,228.76
CUST-00313,18,Monthly,115.8,4,21,9,2084.4,0,0,0,1,Frustrated/High-Support,12.39,Low,Customer Success - Standard Engagement,14.35
CUST-00314,40,Monthly,426.57,3,22,10,17062.8,0,1,0,2,Inactive/Low-Engagement,16.23,Medium,Product Reactivation Campaign - Feature Education,69.23
CUST-00315,1,One Year,241.53,1,21,10,241.53,0,0,1,2,Inactive/Low-Engagement,12.6,Low,Customer Success - Standard Engagement,30.43
CUST-00316,11,Monthly,149.66,3,3,3,1646.26,1,0,0,1,Frustrated/High-Support,82.97,High,Priority Support Follow-up - Technical Resolution,124.17
CUST-00317,28,Monthly,88.82,0,19,10,2486.96,0,0,0,2,Inactive/Low-Engagement,11.1,Low,Customer Success - Standard Engagement,9.86
CUST-00318,57,Two Year,237.52,2,14,10,13538.64,0,0,2,2,Inactive/Low-Engagement,24.78,Medium,Product Reactivation Campaign - Feature Education,58.86
CUST-00319,25,Monthly,328.09,2,6,10,8202.25,0,0,0,3,Standard Users,34.85,High,Retention Specialist - Standard Loyalty Offer,114.34
CUST-00320,50,Monthly,349.42,3,0,1,17471.0,0,0,0,1,Frustrated/High-Support,82.47,High,Priority Support Follow-up - Technical Resolution,288.17
CUST-00321,23,Two Year,483.23,0,18,2,11114.29,1,1,2,0,Power Users,23.57,Medium,Automated Re-engagement Email Series,113.9
CUST-00322,31,Two Year,118.92,2,25,4,3686.52,0,0,2,0,Power Users,18.51,Medium,Automated Re-engagement Email Series,22.01
CUST-00323,30,Monthly,493.6,1,29,7,14808.0,0,1,0,2,Inactive/Low-Engagement,15.69,Medium,Product Reactivation Campaign - Feature Education,77.45
CUST-00324,42,Monthly,344.6,1,29,8,14473.2,0,0,0,2,Inactive/Low-Engagement,10.22,Low,Customer Success - Standard Engagement,35.22
CUST-00325,35,Monthly,254.4,0,17,4,8904.0,1,0,0,0,Power Users,40.33,High,Retention Specialist - Standard Loyalty Offer,102.6
CUST-00326,7,Monthly,449.69,0,1,3,3147.83,1,1,0,3,Standard Users,75.75,High,CRITICAL: Dedicated AM Outreach + Custom Discount,340.64
CUST-00327,16,One Year,362.52,4,22,10,5800.32,0,0,1,1,Frustrated/High-Support,9.36,Low,Customer Success - Standard Engagement,33.93
CUST-00328,26,Monthly,206.92,1,20,9,5379.92,0,0,0,2,Inactive/Low-Engagement,16.25,Medium,Product Reactivation Campaign - Feature Education,33.62
CUST-00329,48,Monthly,447.84,2,12,8,21496.32,1,1,0,2,Inactive/Low-Engagement,54.5,High,CRITICAL: Dedicated AM Outreach + Custom Discount,244.07
CUST-00330,57,Two Year,349.98,3,27,6,19948.86,0,0,2,1,Frustrated/High-Support,3.99,Low,Customer Success - Standard Engagement,13.96
CUST-00331,52,Two Year,364.48,2,13,9,18952.96,0,0,2,2,Inactive/Low-Engagement,28.11,Medium,Product Reactivation Campaign - Feature Education,102.46
CUST-00332,49,Monthly,453.38,3,2,8,22215.62,0,1,0,1,Frustrated/High-Support,42.51,High,CRITICAL: Dedicated AM Outreach + Custom Discount,192.73
CUST-00333,2,One Year,251.79,0,15,7,503.58,0,0,1,2,Inactive/Low-Engagement,27.77,Medium,Product Reactivation Campaign - Feature Education,69.92
CUST-00334,1,Monthly,345.61,3,24,6,345.61,0,0,0,1,Frustrated/High-Support,23.67,Medium,Priority Support Follow-up - Technical Resolution,81.81
